================================================================================
PREPROC0 LOG: Note-0 / Negative-Octave Rest Marker Filtering
Dataset: /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3
Total files: 3000
Date: 2026-02-17 23:58:32
================================================================================

Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/acem--ilahi--duyek--aldanma_dunya--zekai_dede.mid. Details: [{'time': 32.65775115833335, 'time_ticks': 3266, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 3 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sazkar--sazsemaisi--aksaksemai----gavsi_baykara.mid. Details: [{'time': 27.777766666666725, 'time_ticks': 2778, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}, {'time': 125.00515833124994, 'time_ticks': 12501, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}, {'time': 169.00514073124924, 'time_ticks': 16901, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sedaraban--sarki--yuruksemai_ii--nevbahar-i_nusnune--rahmi_bey.mid. Details: [{'time': 8.33333, 'time_ticks': 833, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey.mid. Details: [{'time': 78.4640229979168, 'time_ticks': 7846, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/seddisaba--sazsemaisi--aksaksemai----zeki_atkosar.mid. Details: [{'time': 120.00000000000003, 'time_ticks': 12000, 'channel': 0, 'velocity': 66, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--aranagme--yuruksemai_ii--1--.mid. Details: [{'time': 10.666672000000013, 'time_ticks': 1067, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--fantezi--aksak--gul_ne--omer_dilek.mid. Details: [{'time': 14.0625, 'time_ticks': 1406, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--rumeliturkusu--raksaksagi--sana_da--rumeli.mid. Details: [{'time': 4.167827408333331, 'time_ticks': 417, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--aksak--benim_sen--ahmet_rasim_bey.mid. Details: [{'time': 6.2389674687499985, 'time_ticks': 624, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--aksak--seni_her_dem--misirli_udi_ibrahim_efendi.mid. Details: [{'time': 4.5, 'time_ticks': 450, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--curcuna--bir_emele--neveser_kokdes.mid. Details: [{'time': 22.938997270833326, 'time_ticks': 2294, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--curcuna--gonul_muhabbeti--ismail_gokce.mid. Details: [{'time': 24.78596006250003, 'time_ticks': 2479, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--curcuna--olmaz_ilac--haci_arif_bey.mid. Details: [{'time': 6.911761249999989, 'time_ticks': 691, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--duyek--askin_o_sihirli--erol_sayan.mid. Details: [{'time': 5.429558062500001, 'time_ticks': 543, 'channel': 0, 'velocity': 114, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--duyek--ayrilik_yaman--sadettin_kaynak.mid. Details: [{'time': 26.43371476458335, 'time_ticks': 2643, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--duyek--gonul_bahcemizde--omer_sami_gupgup.mid. Details: [{'time': 24.461319308333337, 'time_ticks': 2446, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--duyek--issiz_gecelerin--omer_sami_gupgup.mid. Details: [{'time': 23.134472010416673, 'time_ticks': 2313, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--duyek--leyla_bir--sadettin_kaynak.mid. Details: [{'time': 47.22220333333336, 'time_ticks': 4722, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--duyek--o_gece--omer_sami_gupgup.mid. Details: [{'time': 22.428580400000005, 'time_ticks': 2243, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--duyek--raki_ictim--.mid. Details: [{'time': 11.111106666666672, 'time_ticks': 1111, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--kapali_curcuna--hasta_kalbimde--kaptanzade_ali_riza_bey.mid. Details: [{'time': 13.830875437500012, 'time_ticks': 1383, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--murekkepnimsofyan--olursem_yaziktir--hayri_yenigun.mid. Details: [{'time': 24.0, 'time_ticks': 2400, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--murekkepsofyan--dustu_enginlere--refik_fersan.mid. Details: [{'time': 32.00001599999997, 'time_ticks': 3200, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--raksaksagi--herkes_gitti--refik_fersan.mid. Details: [{'time': 5.732337720833333, 'time_ticks': 573, 'channel': 0, 'velocity': 57, 'pitchbend': -155, 'instrument': 0}]
Filtered 9 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--semai--ben_seni--amir_ates.mid. Details: [{'time': 6.122026258333341, 'time_ticks': 612, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}, {'time': 20.659234454166658, 'time_ticks': 2066, 'channel': 0, 'velocity': 27, 'pitchbend': -155, 'instrument': 0}, {'time': 21.078877479166657, 'time_ticks': 2108, 'channel': 0, 'velocity': 15, 'pitchbend': -155, 'instrument': 0}, {'time': 55.348236424999875, 'time_ticks': 5535, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}, {'time': 60.703893329166554, 'time_ticks': 6070, 'channel': 0, 'velocity': 27, 'pitchbend': -155, 'instrument': 0}, {'time': 73.50077344791656, 'time_ticks': 7350, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}, {'time': 77.33187617083311, 'time_ticks': 7733, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}, {'time': 77.74407871666645, 'time_ticks': 7774, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}, {'time': 78.19050746666645, 'time_ticks': 7819, 'channel': 0, 'velocity': 6, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--semai--gurbet_icimde--teoman_alpay.mid. Details: [{'time': 7.105762124999999, 'time_ticks': 711, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--semai--sensin_tek--gulen_ertek.mid. Details: [{'time': 7.680000000000005, 'time_ticks': 768, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sarki--yuruksemai_ii--kapat_gozlerini--mustafa_seyran.mid. Details: [{'time': 8.295338989583323, 'time_ticks': 830, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 2 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sazsemaisi--aksaksemai----nayi_osman_dede.mid. Details: [{'time': 10.98765816666666, 'time_ticks': 1099, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}, {'time': 135.30868933333392, 'time_ticks': 13531, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}]
Filtered 2 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--sazsemaisi--aksaksemai----sadi_isilay.mid. Details: [{'time': 211.99999999999966, 'time_ticks': 21200, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}, {'time': 211.99999999999966, 'time_ticks': 21200, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--aksak--binnaz--usak.mid. Details: [{'time': 4.2902288125000005, 'time_ticks': 429, 'channel': 0, 'velocity': 47, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--aksak--bir_gemim--ankara.mid. Details: [{'time': 30.612311187500005, 'time_ticks': 3061, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--aksak--boyda_bosun--istanbul.mid. Details: [{'time': 21.30769870000001, 'time_ticks': 2131, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--aksak--cemberim_de--biga.mid. Details: [{'time': 10.660259608333334, 'time_ticks': 1066, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--aksak--ey_su--usak.mid. Details: [{'time': 24.71760124375, 'time_ticks': 2472, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--azeriyuruksemai--ayli_gece--azeri.mid. Details: [{'time': 3.5488746562499993, 'time_ticks': 355, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--ciftesofyan--bir_findigin--.mid. Details: [{'time': 2.7800948166666664, 'time_ticks': 278, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--curcuna--bahcada_yesil--diyarbakir.mid. Details: [{'time': 38.23959862916666, 'time_ticks': 3824, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--curcuna--bala_kekligim--.mid. Details: [{'time': 8.75, 'time_ticks': 875, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--curcuna--cayda_cira--elazig.mid. Details: [{'time': 30.0, 'time_ticks': 3000, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--curcuna--havuz_basinin--erzincan.mid. Details: [{'time': 42.96875, 'time_ticks': 4297, 'channel': 0, 'velocity': 116, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--curcuna--yemenimin_uclari--.mid. Details: [{'time': 7.8125, 'time_ticks': 781, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--devrihindi--gemiciler--trabzon.mid. Details: [{'time': 1.75, 'time_ticks': 175, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--iki_bir--ay_giz--kars.mid. Details: [{'time': 11.092601466666649, 'time_ticks': 1109, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--iki_bir--pencereden_tas--kars.mid. Details: [{'time': 5.333336000000004, 'time_ticks': 533, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--kapali_curcuna--incecikten_bir--sadettin_kaynak.mid. Details: [{'time': 21.60997099166666, 'time_ticks': 2161, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--oynak--entarine_pes--afyon-sandikli.mid. Details: [{'time': 7.431818925000001, 'time_ticks': 743, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--turku--turkaksagi--terazi--macka.mid. Details: [{'time': 4.523804999999999, 'time_ticks': 452, 'channel': 0, 'velocity': 114, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/segah--zeybek--agiraksak--antalya_zeybegi--antalya.mid. Details: [{'time': 17.142858000000004, 'time_ticks': 1714, 'channel': 0, 'velocity': 114, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--longa--sofyan----santuri_ethem_efendi.mid. Details: [{'time': 2.560000000000001, 'time_ticks': 256, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sarki--aksak--bir_nevcivane--iii_selim.mid. Details: [{'time': 5.562504449999999, 'time_ticks': 556, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sarki--aksak--denizin_dalgasini--semseddin_ziya_bey.mid. Details: [{'time': 5.561347041666665, 'time_ticks': 556, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sarki--aksak--firsat_bulsam--tanburi_mustafa_cavus.mid. Details: [{'time': 12.460778083333336, 'time_ticks': 1246, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sarki--aksak--gonul_durmaz--dede_efendi.mid. Details: [{'time': 4.5, 'time_ticks': 450, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sarki--aksak--meclis_ara--tanburi_mustafa_cavus.mid. Details: [{'time': 15.624993750000009, 'time_ticks': 1562, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sarki--aksaksemai--ey_verd-i_rana--dede_efendi.mid. Details: [{'time': 16.52083498541666, 'time_ticks': 1652, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sarki--aydin--ey_dilber-i--rahmi_bey.mid. Details: [{'time': 20.4422144062501, 'time_ticks': 2044, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sarki--curcuna--beni_ateslere--zeki_arif_ataergin.mid. Details: [{'time': 13.333340000000014, 'time_ticks': 1333, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 2 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sarki--duyek--dalda_bir--sadettin_kaynak.mid. Details: [{'time': 47.04409412500007, 'time_ticks': 4704, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}, {'time': 79.71074445833341, 'time_ticks': 7971, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 3 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnaz--sazsemaisi--aksaksemai----arif_sami_toker.mid. Details: [{'time': 52.09893749375015, 'time_ticks': 5210, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}, {'time': 111.13537221249996, 'time_ticks': 11114, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}, {'time': 150.13535661249998, 'time_ticks': 15014, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnazbuselik--agirsemai--aksaksemai--kimseyi_dil--kucuk_muezzin_mehmet_celebi.mid. Details: [{'time': 66.06440054583334, 'time_ticks': 6606, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnazbuselik--aranagme--semai--1--.mid. Details: [{'time': 9.915709781250014, 'time_ticks': 992, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnazbuselik--sarki--aksak--kucuksuda_gordum--tanburi_mustafa_cavus.mid. Details: [{'time': 20.398545625, 'time_ticks': 2040, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 5 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnazbuselik--sazsemaisi--aksaksemai----leon_hanciyan.mid. Details: [{'time': 49.553035258333274, 'time_ticks': 4955, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}, {'time': 123.37880021666717, 'time_ticks': 12338, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}, {'time': 167.0151682166667, 'time_ticks': 16702, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}, {'time': 215.46024881874993, 'time_ticks': 21546, 'channel': 0, 'velocity': 95, 'pitchbend': -155, 'instrument': 0}, {'time': 215.46024881874993, 'time_ticks': 21546, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sehnazbuselik--sazsemaisi--aksaksemai----seref_cakar.mid. Details: [{'time': 27.77776666666674, 'time_ticks': 2778, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/selmek--sazsemaisi--aksaksemai----mehmet_aga.mid. Details: [{'time': 41.66665000000011, 'time_ticks': 4167, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/serefnuma--sazsemaisi--aksaksemai----suphi_ezgi.mid. Details: [{'time': 32.55449694583332, 'time_ticks': 3255, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sevkefza--sarki--aksak--ey_serv-i--iii_selim.mid. Details: [{'time': 12.499995000000016, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sevkefza--sarki--ciftesofyan--gecip_de_karsima--ahmed_aga.mid. Details: [{'time': 17.16091524999998, 'time_ticks': 1716, 'channel': 0, 'velocity': 47, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sevkefza--sarki--curcuna--sebep_sensin--mustafa_nafiz_irmak.mid. Details: [{'time': 28.573268718749958, 'time_ticks': 2857, 'channel': 0, 'velocity': 47, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sevkefza--sarki--semai--geldik_gidiyoruz--omer_dilek.mid. Details: [{'time': 9.08062411458333, 'time_ticks': 908, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sevkefza--sazsemaisi--aksaksemai----said_dede.mid. Details: [{'time': 75.67027093749995, 'time_ticks': 7567, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sipihr--sazsemaisi--aksaksemai----zeki_arif_ataergin.mid. Details: [{'time': 222.0300703895833, 'time_ticks': 22203, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--aksak--askin_karanlik--mustafa_sunar.mid. Details: [{'time': 10.533792737500017, 'time_ticks': 1053, 'channel': 0, 'velocity': 95, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--aksak--biz_heybelide--yesari_asim_arsoy.mid. Details: [{'time': 7.8997814895833365, 'time_ticks': 790, 'channel': 0, 'velocity': 95, 'pitchbend': -155, 'instrument': 0}]
Filtered 3 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--aksak--geldi_kuslarla--alaeddin_yavasca.mid. Details: [{'time': 10.539423372916673, 'time_ticks': 1054, 'channel': 0, 'velocity': 95, 'pitchbend': -155, 'instrument': 0}, {'time': 52.68135108541641, 'time_ticks': 5268, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}, {'time': 67.10816514999964, 'time_ticks': 6711, 'channel': 0, 'velocity': 95, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--curcuna--bu_gulzarin--santuri_ethem_efendi.mid. Details: [{'time': 11.704964904166669, 'time_ticks': 1170, 'channel': 0, 'velocity': 95, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--curcuna--gozumde_hep--.mid. Details: [{'time': 10.0, 'time_ticks': 1000, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--curcuna--peymaneme_mehtab--emin_ongan.mid. Details: [{'time': 66.66669999999985, 'time_ticks': 6667, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
